ID,사고일시,요일,기상상태,시군구,도로형태,노면상태,사고유형,사고유형 - 세부분류,법규위반,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,사망자수,중상자수,경상자수,부상자수,사고위험도
ACCIDENT_03768,2019-04-15 17,월요일,맑음,대구광역시 달서구 죽전동,단일로 - 기타,건조,차대차,추돌,안전거리미확보,승용,남,57세,상해없음,승용,여,29세,경상,0,0,3,1,10
ACCIDENT_03769,2019-04-15 18,월요일,맑음,대구광역시 남구 대명동,단일로 - 기타,건조,차대차,정면충돌,중앙선침범,승용,여,24세,상해없음,이륜,남,34세,경상,0,0,1,0,3
ACCIDENT_03770,2019-04-15 18,월요일,맑음,대구광역시 남구 이천동,단일로 - 교량,건조,차대차,기타,기타,화물,남,55세,상해없음,승용,남,39세,경상,0,0,2,0,6
ACCIDENT_03771,2019-04-15 18,월요일,맑음,대구광역시 수성구 두산동,기타 - 기타,건조,차대사람,횡단중,안전운전불이행,승용,남,60세,상해없음,보행자,여,49세,경상,0,0,1,0,3
ACCIDENT_03772,2019-04-15 18,월요일,맑음,대구광역시 북구 침산동,교차로 - 교차로부근,건조,차대차,추돌,안전운전불이행,승용,남,64세,상해없음,승용,여,47세,경상,0,0,1,0,3
ACCIDENT_03773,2019-04-15 18,월요일,맑음,대구광역시 중구 남산동,단일로 - 기타,건조,차량단독,기타,기타,승합,남,56세,상해없음,,,,,0,0,1,0,3
ACCIDENT_03774,2019-04-15 18,월요일,맑음,대구광역시 북구 구암동,교차로 - 교차로횡단보도내,건조,차대차,기타,안전운전불이행,원동기,남,21세,부상신고,승용,여,52세,상해없음,0,0,0,1,1
ACCIDENT_03775,2019-04-15 19,월요일,맑음,대구광역시 동구 율하동,교차로 - 교차로부근,건조,차대차,추돌,직진우회전진행방해,승용,남,60세,상해없음,승용,남,63세,상해없음,0,0,1,0,3
ACCIDENT_03776,2019-04-15 19,월요일,맑음,대구광역시 수성구 범어동,단일로 - 기타,건조,차대차,추돌,안전운전불이행,승용,남,64세,상해없음,승용,여,50세,경상,0,0,1,0,3
ACCIDENT_03777,2019-04-15 20,월요일,맑음,대구광역시 수성구 만촌동,단일로 - 기타,건조,차대차,측면충돌,안전거리미확보,승용,여,51세,상해없음,승용,남,66세,경상,0,0,1,0,3
ACCIDENT_03778,2019-04-15 20,월요일,맑음,대구광역시 북구 관음동,교차로 - 교차로안,건조,차대차,측면충돌,안전운전불이행,이륜,남,73세,부상신고,승용,남,42세,상해없음,0,0,0,1,1
ACCIDENT_03779,2019-04-15 20,월요일,맑음,대구광역시 북구 서변동,교차로 - 교차로부근,건조,차대차,추돌,안전운전불이행,승용,남,30세,상해없음,승용,남,48세,경상,0,1,1,0,8
ACCIDENT_03780,2019-04-15 22,월요일,맑음,대구광역시 서구 내당동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,남,20세,상해없음,승용,남,22세,경상,0,0,1,0,3
ACCIDENT_03781,2019-04-15 22,월요일,맑음,대구광역시 달서구 감삼동,기타 - 기타,건조,차대사람,보도통행중,기타,승용,여,63세,상해없음,보행자,남,33세,경상,0,0,1,0,3
ACCIDENT_03782,2019-04-15 22,월요일,맑음,대구광역시 북구 팔달동,교차로 - 교차로안,건조,차대차,측면충돌,직진우회전진행방해,승용,남,63세,경상,승용,남,30세,경상,0,0,2,0,6
ACCIDENT_03783,2019-04-15 22,월요일,맑음,대구광역시 북구 서변동,단일로 - 기타,건조,차대차,추돌,안전운전불이행,승용,남,53세,상해없음,승용,남,69세,경상,0,0,1,0,3
ACCIDENT_03784,2019-04-15 23,월요일,맑음,대구광역시 달성군 현풍읍,단일로 - 기타,건조,차대사람,보도통행중,안전운전불이행,승용,남,25세,상해없음,보행자,남,28세,부상신고,0,0,0,1,1
ACCIDENT_03785,2019-04-16 07,화요일,맑음,대구광역시 동구 신암동,교차로 - 교차로안,건조,차대차,측면충돌,신호위반,승합,남,38세,상해없음,승용,남,60세,상해없음,0,0,1,0,3
ACCIDENT_03786,2019-04-16 07,화요일,맑음,대구광역시 수성구 만촌동,교차로 - 교차로부근,건조,차대사람,횡단중,보행자보호의무위반,승용,여,44세,상해없음,보행자,여,10세,경상,0,0,1,0,3
ACCIDENT_03787,2019-04-16 07,화요일,맑음,대구광역시 달서구 용산동,기타 - 기타,건조,차대사람,횡단중,안전운전불이행,승용,남,47세,상해없음,보행자,여,43세,중상,0,1,0,0,5
ACCIDENT_03788,2019-04-16 08,화요일,맑음,대구광역시 남구 대명동,단일로 - 지하차도(도로)내,건조,차대사람,횡단중,보행자보호의무위반,승용,여,65세,상해없음,보행자,남,19세,중상,0,1,0,0,5
ACCIDENT_03789,2019-04-16 08,화요일,맑음,대구광역시 남구 이천동,교차로 - 교차로안,건조,차대차,측면충돌,안전운전불이행,승용,여,60세,상해없음,승용,남,30세,경상,0,0,1,0,3
ACCIDENT_03790,2019-04-16 08,화요일,맑음,대구광역시 동구 방촌동,교차로 - 교차로안,건조,차대차,측면충돌,신호위반,화물,남,31세,기타불명,승용,남,26세,중상,0,1,1,0,8
ACCIDENT_03791,2019-04-16 08,화요일,맑음,대구광역시 달서구 상인동,단일로 - 기타,건조,차대차,측면충돌,차로위반,승용,여,50세,경상,승용,남,39세,부상신고,0,0,1,1,4
ACCIDENT_03792,2019-04-16 08,화요일,맑음,대구광역시 서구 내당동,교차로 - 교차로부근,건조,차대차,기타,안전운전불이행,승용,남,36세,상해없음,승용,남,28세,경상,0,0,1,0,3
ACCIDENT_03793,2019-04-16 08,화요일,맑음,대구광역시 중구 동산동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,이륜,남,87세,중상,승용,여,55세,상해없음,0,1,0,0,5
ACCIDENT_03794,2019-04-16 08,화요일,맑음,대구광역시 달서구 감삼동,교차로 - 교차로부근,건조,차대차,측면충돌,안전운전불이행,건설기계,남,45세,상해없음,승용,여,51세,중상,0,1,0,0,5
ACCIDENT_03795,2019-04-16 08,화요일,맑음,대구광역시 달서구 신당동,교차로 - 교차로부근,건조,차대차,측면충돌,교차로운행방법위반,승용,남,29세,상해없음,승용,남,20세,경상,0,0,1,0,3
ACCIDENT_03796,2019-04-16 09,화요일,맑음,대구광역시 수성구 만촌동,단일로 - 기타,건조,차대차,측면충돌,차로위반,승용,여,50세,상해없음,승용,여,24세,중상,0,1,0,0,5
ACCIDENT_03797,2019-04-16 09,화요일,맑음,대구광역시 북구 복현동,단일로 - 기타,건조,차대차,추돌,안전운전불이행,승용,남,76세,상해없음,승용,여,50세,경상,0,0,1,0,3
ACCIDENT_03798,2019-04-16 09,화요일,맑음,대구광역시 달서구 감삼동,단일로 - 기타,건조,차대차,측면충돌,기타,승용,여,48세,상해없음,개인형이동수단(PM),남,40세,경상,0,0,1,0,3
ACCIDENT_03799,2019-04-16 10,화요일,맑음,대구광역시 동구 신천동,교차로 - 교차로안,건조,차대차,측면충돌,교차로운행방법위반,승합,여,58세,상해없음,이륜,남,44세,경상,0,0,2,0,6
ACCIDENT_03800,2019-04-16 10,화요일,맑음,대구광역시 수성구 중동,기타 - 기타,건조,차대사람,기타,안전운전불이행,승용,남,45세,상해없음,보행자,남,74세,중상,0,1,0,0,5
ACCIDENT_03801,2019-04-16 10,화요일,맑음,대구광역시 북구 산격동,교차로 - 교차로부근,건조,차대사람,횡단중,안전운전불이행,승용,남,70세,상해없음,보행자,남,72세,경상,0,0,1,0,3
ACCIDENT_03802,2019-04-16 10,화요일,맑음,대구광역시 달서구 두류동,단일로 - 기타,건조,차대차,추돌,안전운전불이행,승용,여,52세,상해없음,승용,남,47세,경상,0,0,1,0,3
ACCIDENT_03803,2019-04-16 10,화요일,맑음,대구광역시 북구 태전동,단일로 - 기타,건조,차대차,측면충돌,중앙선침범,승용,여,48세,상해없음,승용,여,55세,경상,0,1,2,1,12
ACCIDENT_03804,2019-04-16 12,화요일,맑음,대구광역시 달성군 다사읍,단일로 - 기타,건조,차대사람,횡단중,안전운전불이행,승용,남,51세,상해없음,보행자,여,70세,중상,0,1,0,0,5
ACCIDENT_03805,2019-04-16 13,화요일,맑음,대구광역시 동구 율하동,교차로 - 교차로부근,건조,차대사람,횡단중,안전운전불이행,승용,남,34세,상해없음,보행자,남,8세,경상,0,0,1,0,3
ACCIDENT_03806,2019-04-16 13,화요일,맑음,대구광역시 수성구 수성동3가,단일로 - 기타,건조,차대차,기타,안전운전불이행,기타불명,기타불명,미분류,기타불명,자전거,여,65세,중상,0,1,0,0,5
ACCIDENT_03807,2019-04-16 13,화요일,맑음,대구광역시 수성구 황금동,단일로 - 기타,건조,차대차,추돌,안전운전불이행,승용,여,44세,상해없음,승용,여,37세,경상,0,0,2,0,6
ACCIDENT_03808,2019-04-16 13,화요일,맑음,대구광역시 달서구 상인동,단일로 - 기타,건조,차대사람,횡단중,안전운전불이행,승용,남,28세,상해없음,보행자,남,25세,중상,0,1,0,0,5
ACCIDENT_03809,2019-04-16 14,화요일,맑음,대구광역시 동구 지묘동,교차로 - 교차로안,건조,차대차,측면충돌,교차로운행방법위반,승용,남,60세,상해없음,승용,여,59세,중상,0,1,0,0,5
ACCIDENT_03810,2019-04-16 14,화요일,맑음,대구광역시 서구 원대동3가,단일로 - 기타,건조,차대차,측면충돌,신호위반,화물,남,52세,기타불명,이륜,남,63세,중상,0,1,0,0,5
ACCIDENT_03811,2019-04-16 15,화요일,맑음,대구광역시 동구 신천동,교차로 - 교차로부근,건조,차대차,추돌,안전운전불이행,승용,남,69세,상해없음,승용,남,48세,경상,0,0,1,0,3
ACCIDENT_03812,2019-04-16 15,화요일,맑음,대구광역시 달성군 화원읍,교차로 - 교차로부근,건조,차대사람,기타,안전운전불이행,승용,여,50세,상해없음,보행자,남,59세,부상신고,0,0,0,1,1
ACCIDENT_03813,2019-04-16 16,화요일,맑음,대구광역시 북구 학정동,교차로 - 교차로안,건조,차대차,측면충돌,교차로운행방법위반,승용,남,60세,상해없음,승합,여,46세,경상,0,0,1,0,3
ACCIDENT_03814,2019-04-16 16,화요일,맑음,대구광역시 북구 팔달동,단일로 - 기타,건조,차대차,추돌,안전거리미확보,승용,남,59세,상해없음,승용,남,55세,부상신고,0,0,0,1,1
ACCIDENT_03815,2019-04-16 17,화요일,맑음,대구광역시 남구 대명동,단일로 - 기타,건조,차대사람,기타,안전운전불이행,자전거,여,55세,상해없음,보행자,남,46세,부상신고,0,0,0,1,1
ACCIDENT_03816,2019-04-16 17,화요일,맑음,대구광역시 남구 대명동,교차로 - 교차로안,건조,차대차,기타,교차로운행방법위반,승합,여,42세,상해없음,이륜,남,38세,경상,0,0,1,0,3
ACCIDENT_03817,2019-04-16 17,화요일,맑음,대구광역시 동구 신암동,기타 - 기타,건조,차대사람,보도통행중,기타,승용,여,26세,상해없음,보행자,남,37세,경상,0,0,1,0,3
ACCIDENT_03818,2019-04-16 17,화요일,맑음,대구광역시 수성구 지산동,기타 - 기타,건조,차대사람,횡단중,보행자보호의무위반,승용,남,28세,상해없음,보행자,여,10세,중상,0,1,0,0,5
ACCIDENT_03819,2019-04-16 17,화요일,맑음,대구광역시 북구 고성동2가,단일로 - 기타,건조,차대차,기타,불법유턴,승용,남,50세,상해없음,승용,여,48세,상해없음,0,0,1,0,3
ACCIDENT_03820,2019-04-16 18,화요일,맑음,대구광역시 북구 대현동,단일로 - 기타,건조,차대차,측면충돌,안전거리미확보,승용,남,43세,상해없음,승용,남,28세,경상,0,0,2,0,6
ACCIDENT_03821,2019-04-16 18,화요일,맑음,대구광역시 달서구 신당동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,남,49세,상해없음,승용,여,29세,중상,0,1,0,0,5
ACCIDENT_03822,2019-04-16 19,화요일,맑음,대구광역시 북구 복현동,단일로 - 기타,건조,차대차,기타,안전운전불이행,승용,남,41세,상해없음,이륜,남,51세,경상,0,0,1,0,3
ACCIDENT_03823,2019-04-16 20,화요일,맑음,대구광역시 동구 각산동,교차로 - 교차로안,건조,차대사람,횡단중,보행자보호의무위반,승용,남,56세,상해없음,보행자,남,26세,경상,0,0,1,0,3
ACCIDENT_03824,2019-04-16 20,화요일,맑음,대구광역시 달서구 성당동,단일로 - 기타,건조,차대사람,기타,안전운전불이행,화물,남,28세,상해없음,보행자,여,2세,부상신고,0,0,0,1,1
ACCIDENT_03825,2019-04-16 21,화요일,맑음,대구광역시 달서구 본동,단일로 - 기타,건조,차대차,추돌,안전운전불이행,승용,여,63세,상해없음,승용,남,46세,경상,0,0,1,0,3
ACCIDENT_03826,2019-04-16 22,화요일,맑음,대구광역시 남구 대명동,단일로 - 기타,건조,차대차,측면충돌,안전거리미확보,원동기,남,17세,상해없음,승용,남,30세,경상,0,0,1,0,3
ACCIDENT_03827,2019-04-16 23,화요일,맑음,대구광역시 남구 대명동,교차로 - 교차로안,건조,차대사람,횡단중,신호위반,이륜,남,25세,상해없음,보행자,남,24세,경상,0,0,1,0,3
ACCIDENT_03828,2019-04-16 23,화요일,맑음,대구광역시 수성구 가천동,단일로 - 기타,건조,차대차,추돌,안전운전불이행,승용,여,45세,경상,승용,여,49세,기타불명,0,0,3,0,9
ACCIDENT_03829,2019-04-16 23,화요일,맑음,대구광역시 수성구 연호동,교차로 - 교차로부근,건조,차대차,추돌,안전운전불이행,승용,남,74세,상해없음,승용,남,43세,경상,0,0,1,1,4
ACCIDENT_03830,2019-04-17 00,수요일,맑음,대구광역시 달서구 송현동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,남,61세,상해없음,원동기,남,33세,경상,0,0,1,0,3
ACCIDENT_03831,2019-04-17 00,수요일,맑음,대구광역시 달성군 다사읍,교차로 - 교차로안,건조,차대차,기타,신호위반,이륜,남,19세,상해없음,승용,여,42세,경상,0,0,1,0,3
ACCIDENT_03832,2019-04-17 01,수요일,맑음,대구광역시 달서구 신당동,단일로 - 기타,건조,차대차,측면충돌,차로위반,승용,남,51세,상해없음,승용,여,52세,상해없음,0,0,1,0,3
ACCIDENT_03833,2019-04-17 03,수요일,맑음,대구광역시 달서구 죽전동,단일로 - 기타,건조,차대사람,횡단중,과속,승용,남,66세,상해없음,보행자,여,36세,중상,0,1,0,0,5
ACCIDENT_03834,2019-04-17 07,수요일,맑음,대구광역시 수성구 만촌동,단일로 - 기타,젖음/습기,차대차,추돌,안전운전불이행,승용,남,37세,상해없음,화물,남,66세,중상,0,2,0,0,10
ACCIDENT_03835,2019-04-17 07,수요일,맑음,대구광역시 달서구 상인동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,자전거,남,16세,부상신고,승용,여,37세,상해없음,0,0,0,1,1
ACCIDENT_03836,2019-04-17 07,수요일,맑음,대구광역시 서구 평리동,교차로 - 교차로부근,건조,차대차,기타,안전운전불이행,화물,남,53세,상해없음,자전거,남,41세,경상,0,0,1,0,3
ACCIDENT_03837,2019-04-17 08,수요일,맑음,대구광역시 달서구 상인동,교차로 - 교차로안,건조,차대사람,기타,안전운전불이행,승용,여,36세,상해없음,보행자,남,64세,경상,0,0,1,0,3
ACCIDENT_03838,2019-04-17 08,수요일,맑음,대구광역시 달서구 상인동,교차로 - 교차로안,건조,차대차,측면충돌,직진우회전진행방해,승용,여,26세,경상,승용,여,58세,경상,0,0,2,0,6
ACCIDENT_03839,2019-04-17 09,수요일,맑음,대구광역시 동구 신기동,단일로 - 기타,건조,차대사람,보도통행중,보행자보호의무위반,승용,남,54세,상해없음,보행자,여,82세,중상,0,1,0,0,5
ACCIDENT_03840,2019-04-17 11,수요일,맑음,대구광역시 북구 팔달동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,여,41세,경상,승용,남,58세,기타불명,0,0,1,0,3
ACCIDENT_03841,2019-04-17 12,수요일,맑음,대구광역시 달서구 진천동,교차로 - 교차로부근,건조,차대차,측면충돌,안전운전불이행,승용,남,65세,상해없음,승용,남,43세,경상,0,0,2,0,6
ACCIDENT_03842,2019-04-17 12,수요일,맑음,대구광역시 중구 삼덕동1가,교차로 - 교차로안,건조,차대차,측면충돌,직진우회전진행방해,이륜,남,23세,경상,승합,남,25세,부상신고,0,0,1,1,4
ACCIDENT_03843,2019-04-17 13,수요일,맑음,대구광역시 달서구 월성동,교차로 - 교차로안,건조,차대차,측면충돌,안전운전불이행,승용,여,53세,상해없음,승용,여,59세,경상,0,0,1,0,3
ACCIDENT_03844,2019-04-17 13,수요일,맑음,대구광역시 북구 태전동,주차장 - 주차장,건조,차대차,후진중충돌,안전운전불이행,승용,남,61세,기타불명,승용,남,28세,경상,0,0,3,0,9
ACCIDENT_03845,2019-04-17 14,수요일,맑음,대구광역시 남구 대명동,교차로 - 교차로안,건조,차대차,측면충돌,신호위반,이륜,남,46세,경상,승용,남,48세,상해없음,0,0,2,0,6
ACCIDENT_03846,2019-04-17 14,수요일,맑음,대구광역시 수성구 신매동,기타 - 기타,건조,차대사람,기타,기타,승용,여,59세,상해없음,보행자,남,20세,경상,0,0,1,0,3
ACCIDENT_03847,2019-04-17 14,수요일,맑음,대구광역시 달서구 상인동,교차로 - 교차로부근,건조,차대차,추돌,안전운전불이행,승용,여,66세,부상신고,승용,남,50세,경상,0,0,1,1,4
ACCIDENT_03848,2019-04-17 14,수요일,맑음,대구광역시 달서구 신당동,교차로 - 교차로안,건조,차대사람,차도통행중,안전운전불이행,승합,여,44세,상해없음,보행자,여,19세,중상,0,1,0,0,5
ACCIDENT_03849,2019-04-17 14,수요일,맑음,대구광역시 북구 읍내동,교차로 - 교차로안,건조,차대차,기타,직진우회전진행방해,이륜,남,57세,부상신고,승용,여,42세,경상,0,0,1,1,4
ACCIDENT_03850,2019-04-17 15,수요일,맑음,대구광역시 수성구 상동,단일로 - 기타,건조,차대차,기타,안전운전불이행,승용,남,66세,상해없음,승합,남,59세,상해없음,0,0,1,0,3
ACCIDENT_03851,2019-04-17 15,수요일,맑음,대구광역시 북구 산격동,교차로 - 교차로안,건조,차대차,측면충돌,안전거리미확보,이륜,남,21세,경상,승용,여,67세,상해없음,0,0,1,0,3
ACCIDENT_03852,2019-04-17 16,수요일,맑음,대구광역시 수성구 상동,단일로 - 기타,건조,차대사람,기타,기타,자전거,남,73세,상해없음,보행자,여,83세,중상,0,1,0,0,5
ACCIDENT_03853,2019-04-17 16,수요일,맑음,대구광역시 달서구 도원동,단일로 - 기타,건조,차대차,측면충돌,불법유턴,자전거,남,14세,경상,승용,여,31세,상해없음,0,1,1,0,8
ACCIDENT_03854,2019-04-17 16,수요일,맑음,대구광역시 달서구 송현동,교차로 - 교차로안,건조,차대차,측면충돌,교차로운행방법위반,승용,남,66세,상해없음,승용,남,24세,경상,0,0,3,0,9
ACCIDENT_03855,2019-04-17 16,수요일,맑음,대구광역시 달성군 현풍읍,교차로 - 교차로부근,건조,차대차,기타,안전운전불이행,승용,여,45세,상해없음,화물,남,34세,경상,0,0,1,0,3
ACCIDENT_03856,2019-04-17 17,수요일,맑음,대구광역시 수성구 수성동2가,교차로 - 교차로부근,건조,차대차,측면충돌,안전운전불이행,승용,남,59세,상해없음,승용,남,62세,경상,0,0,1,0,3
ACCIDENT_03857,2019-04-17 17,수요일,맑음,대구광역시 수성구 두산동,단일로 - 기타,건조,차대사람,횡단중,보행자보호의무위반,승용,여,73세,상해없음,보행자,여,53세,중상,0,1,0,0,5
ACCIDENT_03858,2019-04-17 17,수요일,맑음,대구광역시 달서구 상인동,교차로 - 교차로부근,건조,차대사람,길가장자리구역통행중,안전운전불이행,승용,여,24세,상해없음,보행자,남,15세,경상,0,0,1,0,3
ACCIDENT_03859,2019-04-17 17,수요일,맑음,대구광역시 북구 고성동2가,단일로 - 기타,건조,차대사람,보도통행중,기타,화물,남,38세,상해없음,보행자,여,16세,중상,0,1,0,0,5
ACCIDENT_03860,2019-04-17 17,수요일,맑음,대구광역시 북구 산격동,교차로 - 교차로부근,건조,차대차,측면충돌,안전거리미확보,화물,남,44세,상해없음,승용,남,22세,상해없음,0,0,2,0,6
ACCIDENT_03861,2019-04-17 17,수요일,맑음,대구광역시 서구 이현동,교차로 - 교차로횡단보도내,건조,차대사람,횡단중,안전운전불이행,기타불명,기타불명,미분류,기타불명,보행자,남,34세,부상신고,0,0,0,1,1
ACCIDENT_03862,2019-04-17 17,수요일,맑음,대구광역시 달서구 두류동,단일로 - 기타,건조,차대사람,기타,안전운전불이행,승용,남,54세,상해없음,보행자,여,59세,경상,0,0,1,0,3
ACCIDENT_03863,2019-04-17 17,수요일,맑음,대구광역시 달서구 용산동,단일로 - 기타,건조,차대차,기타,안전운전불이행,이륜,남,19세,경상,승용,여,39세,상해없음,0,0,3,0,9
ACCIDENT_03864,2019-04-17 18,수요일,맑음,대구광역시 동구 신암동,교차로 - 교차로안,건조,차대차,기타,교차로운행방법위반,승용,남,63세,상해없음,승용,여,51세,경상,0,0,1,0,3
ACCIDENT_03865,2019-04-17 18,수요일,맑음,대구광역시 수성구 중동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,여,43세,경상,승용,남,48세,경상,0,0,2,0,6
ACCIDENT_03866,2019-04-17 19,수요일,맑음,대구광역시 수성구 만촌동,교차로 - 교차로횡단보도내,건조,차대사람,횡단중,안전운전불이행,승용,남,68세,상해없음,보행자,여,14세,경상,0,0,1,0,3
ACCIDENT_03867,2019-04-17 19,수요일,맑음,대구광역시 수성구 범물동,교차로 - 교차로부근,건조,차대차,측면충돌,교차로운행방법위반,승용,남,74세,상해없음,승용,남,70세,경상,0,0,1,0,3
ACCIDENT_03868,2019-04-17 19,수요일,맑음,대구광역시 수성구 지산동,교차로 - 교차로안,건조,차대차,측면충돌,안전운전불이행,승용,여,21세,상해없음,승용,여,51세,경상,0,0,1,0,3
ACCIDENT_03869,2019-04-17 19,수요일,맑음,대구광역시 수성구 범어동,교차로 - 교차로안,건조,차대차,측면충돌,교차로운행방법위반,승용,여,42세,상해없음,이륜,남,18세,경상,0,0,2,0,6
ACCIDENT_03870,2019-04-17 19,수요일,맑음,대구광역시 수성구 황금동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,이륜,남,40세,부상신고,승용,남,26세,상해없음,0,0,0,1,1
ACCIDENT_03871,2019-04-17 19,수요일,맑음,대구광역시 북구 침산동,교차로 - 교차로부근,건조,차대사람,기타,안전운전불이행,승용,여,56세,상해없음,보행자,남,59세,경상,0,0,1,0,3
ACCIDENT_03872,2019-04-17 19,수요일,맑음,대구광역시 달서구 감삼동,단일로 - 기타,건조,차대차,추돌,안전운전불이행,승용,남,34세,상해없음,승용,여,54세,경상,0,0,1,0,3
ACCIDENT_03873,2019-04-17 20,수요일,맑음,대구광역시 동구 신천동,단일로 - 기타,건조,차량단독,기타,안전운전불이행,승용,남,44세,상해없음,,,,,0,0,1,0,3
ACCIDENT_03874,2019-04-17 20,수요일,맑음,대구광역시 북구 산격동,기타 - 기타,건조,차대사람,보도통행중,안전운전불이행,기타불명,여,49세,상해없음,보행자,남,28세,경상,0,0,1,0,3
ACCIDENT_03875,2019-04-17 20,수요일,맑음,대구광역시 달서구 죽전동,단일로 - 기타,건조,차대차,기타,안전거리미확보,승용,여,46세,상해없음,이륜,남,45세,중상,0,1,0,0,5
ACCIDENT_03876,2019-04-17 21,수요일,맑음,대구광역시 달성군 화원읍,단일로 - 기타,건조,차대차,기타,안전운전불이행,화물,남,34세,상해없음,승용,여,34세,경상,0,0,1,0,3
ACCIDENT_03877,2019-04-17 22,수요일,맑음,대구광역시 남구 이천동,기타 - 기타,건조,차대차,기타,안전운전불이행,승용,여,19세,경상,승합,남,46세,경상,0,0,2,4,10
ACCIDENT_03878,2019-04-17 22,수요일,맑음,대구광역시 달서구 진천동,교차로 - 교차로부근,건조,차대차,추돌,안전운전불이행,이륜,남,17세,상해없음,이륜,남,37세,경상,0,0,1,0,3
ACCIDENT_03879,2019-04-17 23,수요일,맑음,대구광역시 북구 칠성동2가,교차로 - 교차로부근,건조,차대차,측면충돌,안전운전불이행,승용,남,28세,상해없음,승용,남,59세,중상,0,1,0,0,5
ACCIDENT_03880,2019-04-17 23,수요일,맑음,대구광역시 달서구 감삼동,교차로 - 교차로횡단보도내,건조,차대차,측면충돌,불법유턴,자전거,남,33세,부상신고,승용,남,69세,상해없음,0,0,0,1,1
ACCIDENT_03881,2019-04-17 23,수요일,맑음,대구광역시 달서구 신당동,단일로 - 기타,건조,차대사람,횡단중,안전운전불이행,승용,남,37세,상해없음,보행자,남,53세,중상,0,1,0,0,5
ACCIDENT_03882,2019-04-18 00,목요일,맑음,대구광역시 중구 덕산동,교차로 - 교차로안,건조,차대차,측면충돌,신호위반,이륜,남,21세,경상,승용,남,64세,경상,0,0,3,0,9
ACCIDENT_03883,2019-04-18 02,목요일,맑음,대구광역시 북구 태전동,단일로 - 기타,건조,차량단독,기타,안전운전불이행,승용,여,38세,경상,,,,,0,0,1,0,3
ACCIDENT_03884,2019-04-18 03,목요일,맑음,대구광역시 동구 신천동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,남,28세,상해없음,승용,남,39세,경상,0,0,2,0,6
ACCIDENT_03885,2019-04-18 03,목요일,맑음,대구광역시 북구 산격동,교차로 - 교차로안,건조,차대차,측면충돌,안전운전불이행,승용,남,26세,경상,승용,남,54세,상해없음,0,0,1,0,3
ACCIDENT_03886,2019-04-18 05,목요일,맑음,대구광역시 달서구 이곡동,교차로 - 교차로부근,건조,차대차,기타,안전운전불이행,승용,여,32세,상해없음,승용,남,66세,경상,0,0,1,0,3
ACCIDENT_03887,2019-04-18 06,목요일,맑음,대구광역시 동구 율하동,교차로 - 교차로부근,건조,차대차,추돌,안전거리미확보,화물,여,59세,상해없음,승용,남,53세,경상,0,0,2,0,6
ACCIDENT_03888,2019-04-18 06,목요일,맑음,대구광역시 남구 대명동,교차로 - 교차로횡단보도내,건조,차대사람,횡단중,교차로운행방법위반,자전거,남,52세,상해없음,보행자,여,80세,중상,0,1,0,0,5
ACCIDENT_03889,2019-04-18 07,목요일,맑음,대구광역시 달서구 감삼동,단일로 - 기타,건조,차대차,추돌,안전운전불이행,승용,남,57세,상해없음,승용,여,29세,중상,0,1,2,0,11
ACCIDENT_03890,2019-04-18 08,목요일,맑음,대구광역시 동구 서호동,단일로 - 기타,건조,차대사람,횡단중,과속,승용,여,27세,상해없음,보행자,여,21세,중상,0,1,0,0,5
ACCIDENT_03891,2019-04-18 08,목요일,맑음,대구광역시 동구 신암동,단일로 - 기타,건조,차대차,추돌,안전운전불이행,승용,남,56세,상해없음,승용,남,53세,중상,0,1,2,0,11
ACCIDENT_03892,2019-04-18 08,목요일,맑음,대구광역시 수성구 범어동,교차로 - 교차로부근,건조,차대차,기타,안전운전불이행,승합,남,53세,상해없음,승용,남,62세,중상,0,1,1,0,8
ACCIDENT_03893,2019-04-18 08,목요일,맑음,대구광역시 서구 비산동,교차로 - 교차로안,건조,차대차,측면충돌,안전운전불이행,승용,남,26세,상해없음,승용,여,48세,경상,0,0,1,0,3
ACCIDENT_03894,2019-04-18 08,목요일,맑음,대구광역시 달서구 장기동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,남,49세,상해없음,승용,남,49세,부상신고,0,0,4,1,13
ACCIDENT_03895,2019-04-18 09,목요일,맑음,대구광역시 북구 대현동,교차로 - 교차로안,건조,차대차,측면충돌,신호위반,승용,남,66세,상해없음,이륜,남,65세,경상,0,0,1,0,3
ACCIDENT_03896,2019-04-18 09,목요일,맑음,대구광역시 북구 동천동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,여,47세,경상,이륜,남,58세,경상,0,0,2,0,6
